PracticeCode,Practice name,CCGCode,ListSize,AF,AFAchievement,BPAchievement,CVD,CVDAchievement,CHD,CHDAchievemen,HF,HFAchievement,HYP,HYPAchievement,PAD,PAdAchievement
A81027,YARM MEDICAL PRACTICE,E38000075,12916,293,100.00,100.00,57,100.00,520,100.00,108,100.00,1979,100.00,64,100.00
A81031,HAVELOCK GRANGE PRACTICE,E38000075,12667,231,100.00,100.00,156,100.00,555,93.09,100,100.00,2048,100.00,127,98.50
A81034,THORNABY & BARWICK MEDICAL GROUP,E38000075,21678,303,100.00,100.00,131,100.00,660,100.00,202,100.00,2686,100.00,143,100.00
A81036,NORTON MEDICAL CENTRE,E38000075,17296,402,100.00,100.00,109,100.00,749,100.00,221,100.00,3094,100.00,118,100.00
A81039,EAGLESCLIFFE MEDICAL PRACTICE,E38000075,8964,180,100.00,100.00,69,100.00,305,100.00,55,100.00,1139,100.00,50,100.00
A81040,MARSH HOUSE MEDICAL PRACTICE,E38000075,8551,182,100.00,100.00,49,100.00,381,100.00,100,100.00,1264,100.00,65,100.00
A81041,HART MEDICAL PRACTICE,E38000075,9101,197,100.00,100.00,57,100.00,464,100.00,83,100.00,1658,100.00,58,100.00
A81044,MCKENZIE HOUSE SURGERY,E38000075,14153,247,100.00,100.00,85,100.00,613,100.00,112,100.00,2381,100.00,129,100.00
A81046,WOODLANDS FAMILY MEDICAL CENTRE,E38000075,12888,290,100.00,90.33,51,100.00,570,98.43,99,100.00,1941,100.00,99,99.83
A81056,MELROSE SURGERY,E38000075,2584,69,100.00,100.00,17,100.00,120,100.00,31,100.00,521,100.00,6,100.00
A81057,KINGSWAY MEDICAL CENTRE,E38000075,8707,139,100.00,100.00,27,100.00,320,99.66,84,100.00,1116,100.00,62,100.00
A81060,THE KOH PRACTICE,E38000075,5331,97,100.00,100.00,10,100.00,255,87.66,43,100.00,648,100.00,35,100.00
A81063,THE HEADLAND MEDICAL CENTRE,E38000075,5319,76,100.00,97.93,43,100.00,215,100.00,34,100.00,897,100.00,54,100.00
A81066,PARK LANE SURGERY,E38000075,4194,73,100.00,100.00,34,100.00,148,100.00,40,100.00,706,100.00,35,100.00
A81067,ALMA MEDICAL CENTRE,E38000075,10550,129,100.00,100.00,27,100.00,336,100.00,73,100.00,1096,100.00,82,100.00
A81070,WYNYARD ROAD PRIMARY CARE CENTRE,E38000075,1993,21,100.00,100.00,12,0.00,55,92.46,10,68.97,220,100.00,11,100.00
A81602,DR RASOOL,E38000075,2523,40,100.00,100.00,27,100.00,125,97.89,11,100.00,496,100.00,30,100.00
A81608,ELM TREE SURGERY,E38000075,2625,24,100.00,100.00,14,100.00,81,100.00,17,100.00,360,100.00,14,100.00
A81609,TENNANT STREET MEDICAL PRACTICE,E38000075,1452,14,100.00,100.00,6,100.00,41,99.83,9,100.00,190,100.00,21,100.00
A81610,THE ROSEBERRY PRACTICE,E38000075,8338,121,100.00,100.00,38,100.00,304,100.00,35,100.00,1077,100.00,65,96.50
A81612,THE PATEL PRACTICE,E38000075,2962,48,100.00,100.00,12,100.00,161,100.00,26,100.00,613,100.00,31,100.00
A81613,JOURNEE MEDICAL PRACTICE,E38000075,3369,52,100.00,94.33,16,100.00,136,86.86,22,100.00,498,87.46,21,98.33
A81622,GLADSTONE HOUSE SURGERY,E38000075,5165,90,100.00,100.00,21,100.00,196,100.00,43,100.00,884,100.00,186,100.00
A81629,RIVERSIDE MEDICAL PRACTICE,E38000075,3886,71,100.00,100.00,17,100.00,162,100.00,35,100.00,536,100.00,48,100.00
A81631,WEST VIEW MILLENIUM SURGERY A,E38000075,6385,85,100.00,100.00,28,100.00,246,92.37,34,100.00,1080,100.00,31,94.17
A81632,LAWSON STREET PRACTICE,E38000075,694,0,0.00,100.00,1,0.00,1,100.00,0,0.00,13,100.00,1,100.00
A81634,THE ARRIVAL PRACTICE,E38000075,1495,0,58.62,100.00,5,0.00,2,100.00,2,34.48,35,100.00,0,0.00
Y00527,STOCKTON NHS HEALTH CARE CENTRE,E38000075,1864,23,100.00,100.00,17,0.00,40,100.00,21,100.00,225,100.00,17,100.00
Y02501,HARTFIELDS MEDICAL PRACTICE,E38000075,2259,32,100.00,100.00,16,0.00,89,98.63,28,100.00,369,100.00,10,100.00
Y02597,THE FENS MEDICAL CENTRE,E38000075,2754,45,100.00,100.00,9,100.00,112,90.46,20,100.00,439,95.08,9,100.00
A84002,THE ROTHBURY PRACTICE,E38000130,5284,157,100.00,100.00,37,100.00,254,96.43,89,100.00,1194,100.00,52,92.33
A84003,LINTONVILLE MEDICAL GROUP,E38000130,13234,245,100.00,100.00,103,100.00,707,100.00,111,100.00,1973,100.00,114,100.00
A84005,BEDLINGTONSHIRE MED.GROUP,E38000130,10988,198,100.00,100.00,16,100.00,502,100.00,88,100.00,1769,100.00,84,100.00
A84006,THE BONDGATE SURGERY,E38000130,8856,265,98.14,98.27,43,100.00,452,91.00,65,100.00,1525,100.00,63,92.33
A84007,PONTELAND MEDICAL GROUP,E38000130,10794,252,100.00,88.47,85,100.00,436,96.94,71,100.00,1893,100.00,51,100.00
A84008,BELFORD MEDICAL PRACTICE,E38000130,4502,125,100.00,100.00,36,100.00,236,100.00,53,100.00,1048,100.00,52,100.00
A84009,WATERLOO MEDICAL GROUP,E38000130,14004,195,100.00,100.00,48,100.00,608,100.00,73,100.00,2075,100.00,127,100.00
A84011,WHITE MEDICAL GROUP,E38000130,7133,154,100.00,100.00,35,100.00,272,100.00,30,100.00,1097,100.00,29,100.00
A84013,THE GABLES MEDICAL GROUP,E38000130,6265,99,100.00,99.20,34,100.00,306,100.00,37,100.00,970,100.00,60,99.33
A84014,MARINE MEDICAL GROUP,E38000130,10485,189,100.00,100.00,54,100.00,574,100.00,186,100.00,1636,100.00,131,100.00
A84015,LABURNUM SURGERY,E38000130,2284,50,100.00,100.00,7,100.00,137,100.00,26,100.00,333,100.00,31,99.00
A84016,PRUDHOE MEDICAL GROUP,E38000130,6634,100,100.00,94.27,20,100.00,254,93.71,27,100.00,966,100.00,77,97.33
A84018,CORBRIDGE HEALTH CENTRE,E38000130,6830,188,100.00,100.00,44,100.00,282,99.51,79,100.00,1074,100.00,75,97.50
A84020,GUIDEPOST MEDICAL GROUP,E38000130,8500,206,100.00,100.00,43,100.00,503,100.00,113,100.00,1531,100.00,102,100.00
A84021,INFIRMARY DRIVE MEDICAL GROUP,E38000130,9560,194,100.00,91.20,117,100.00,428,97.66,79,100.00,1540,100.00,89,100.00
A84022,COQUET MEDICAL GROUP,E38000130,11243,259,100.00,100.00,83,100.00,637,94.20,97,100.00,2097,100.00,122,99.33
A84024,BURN BRAE MEDICAL GROUP,E38000130,8950,221,100.00,100.00,116,100.00,316,99.66,81,100.00,1743,96.62,89,100.00
A84025,CRAMLINGTON MEDICAL GROUP,E38000130,5529,68,100.00,100.00,17,100.00,217,78.74,40,100.00,769,78.04,51,83.33
A84026,WELL CLOSE MEDICAL GROUP,E38000130,9333,248,100.00,100.00,63,100.00,652,96.66,130,100.00,1798,100.00,133,100.00
A84027,BELLINGHAM PRACTICE,E38000130,3255,84,100.00,100.00,8,100.00,139,100.00,34,100.00,608,100.00,38,100.00
A84028,SEATON PARK MEDICAL GROUP,E38000130,19021,367,100.00,100.00,98,100.00,990,100.00,237,100.00,3447,100.00,200,100.00
A84029,WIDDRINGTON SURGERY,E38000130,2821,56,100.00,100.00,22,100.00,142,100.00,30,100.00,568,100.00,29,100.00
A84030,VILLAGE MEDICAL GROUP,E38000130,9192,175,100.00,100.00,75,100.00,473,100.00,124,100.00,1603,100.00,65,100.00
A84031,GREYSTOKE SURGERY,E38000130,9067,209,100.00,100.00,38,100.00,397,100.00,126,100.00,1482,100.00,67,100.00
A84032,CHEVIOT MEDICAL GROUP,E38000130,2441,82,100.00,100.00,2,100.00,123,100.00,24,100.00,549,100.00,33,100.00
A84033,THE SELE MEDICAL PRACTICE,E38000130,6071,157,100.00,100.00,30,100.00,240,100.00,51,100.00,939,100.00,39,100.00
A84034,HALTWHISTLE MEDICAL GROUP,E38000130,5700,153,100.00,100.00,38,100.00,310,100.00,110,100.00,1151,100.00,70,100.00
A84035,RIVERSDALE SURGERY,E38000130,5866,118,100.00,100.00,18,100.00,254,100.00,23,100.00,943,100.00,41,100.00
A84036,WELLWAY MEDICAL GROUP,E38000130,17564,402,100.00,100.00,75,100.00,914,100.00,412,100.00,3320,100.00,198,100.00
A84037,NETHERFIELD HOUSE,E38000130,5649,116,100.00,99.27,19,100.00,265,100.00,44,100.00,968,100.00,38,100.00
A84038,FORUM FAMILY PRACTICE,E38000130,5905,118,100.00,100.00,14,100.00,296,98.00,94,100.00,1155,100.00,60,100.00
A84039,GAS HOUSE LANE SURGERY,E38000130,5134,128,100.00,98.13,30,100.00,214,99.94,28,100.00,682,100.00,28,100.00
A84040,HUMSHAUGH & WARK MED GRP,E38000130,3653,76,100.00,100.00,24,100.00,156,97.57,56,100.00,586,100.00,29,100.00
A84042,SCOTS GAP MEDICAL GROUP,E38000130,1881,33,100.00,90.07,21,0.00,81,94.54,18,100.00,285,98.12,17,79.33
A84043,BROCKWELL MEDICAL GROUP,E38000130,17045,305,83.17,98.00,85,100.00,725,89.69,133,100.00,2966,86.73,136,92.33
A84044,UNION BRAE & NORHAM PRAC,E38000130,6844,137,100.00,100.00,31,100.00,336,98.71,66,100.00,1143,94.73,61,97.17
A84045,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT,E38000130,5494,110,100.00,100.00,40,100.00,174,100.00,91,100.00,966,100.00,60,100.00
A84047,BRANCH END SURGERY,E38000130,5466,105,100.00,100.00,25,100.00,197,90.14,44,100.00,807,94.27,38,90.83
A84048,STATION MEDICAL GROUP,E38000130,8808,156,100.00,100.00,113,100.00,364,99.40,89,100.00,1811,99.88,87,97.83
A84604,THE GLENDALE SURGERY,E38000130,1946,61,100.00,100.00,7,100.00,112,100.00,20,100.00,406,100.00,24,100.00
A84609,FELTON SURGERY,E38000130,1635,29,100.00,100.00,11,100.00,62,100.00,9,100.00,346,100.00,3,100.00
A84614,THE ADDERLANE SURGERY,E38000130,1965,49,100.00,100.00,17,53.30,95,97.69,11,100.00,267,100.00,23,100.00
A84619,ELSDON AVENUE SURGERY,E38000130,3674,41,100.00,100.00,19,100.00,154,100.00,47,100.00,425,100.00,19,100.00
Y00151,COLLINGWOOD MEDICAL GROUP,E38000130,4767,66,100.00,100.00,21,100.00,207,100.00,39,100.00,756,100.00,58,100.00
A81004,WOODLANDS ROAD SURGERY,E38000162,9078,167,100.00,100.00,33,100.00,365,100.00,66,100.00,1295,100.00,57,100.00
A81005,SPRINGWOOD SURGERY,E38000162,7916,194,100.00,100.00,19,100.00,343,94.14,45,100.00,1334,100.00,55,97.50
A81008,ALBERT HOUSE CLINIC,E38000162,4127,64,100.00,100.00,24,100.00,217,94.37,38,100.00,820,100.00,62,98.83
A81009,VILLAGE MEDICAL CENTRE,E38000162,9247,126,100.00,100.00,26,0.00,354,100.00,68,100.00,1212,100.00,94,100.00
A81012,WESTBOURNE MEDICAL CENTRE,E38000162,4729,84,100.00,100.00,37,100.00,182,100.00,31,100.00,807,90.15,64,99.83
A81013,BROTTON SURGERY,E38000162,6033,100,100.00,100.00,45,100.00,227,100.00,42,100.00,971,100.00,34,100.00
A81015,LAGAN SURGERY,E38000162,3003,39,100.00,100.00,16,100.00,134,100.00,21,100.00,461,100.00,22,99.33
A81016,PARK SURGERY,E38000162,9600,168,100.00,98.40,23,100.00,339,100.00,74,100.00,1173,100.00,64,100.00
A81018,BENTLEY MEDICAL PRACTICE,E38000162,5419,117,100.00,100.00,24,100.00,302,96.57,146,100.00,1049,100.00,75,99.33
A81019,CROSSFELL HEALTH CENTRE,E38000162,10504,135,100.00,100.00,38,100.00,434,90.63,77,100.00,1339,94.85,74,89.50
A81020,MARTONSIDE MEDICAL CENTRE,E38000162,7931,160,100.00,95.93,30,100.00,400,97.14,56,100.00,1441,92.81,86,100.00
A81021,NORMANBY MEDICAL CENTRE,E38000162,13349,239,100.00,100.00,77,100.00,628,100.00,157,100.00,2086,100.00,119,100.00
A81022,HILLSIDE PRACTICE,E38000162,10758,183,100.00,100.00,38,100.00,503,100.00,83,100.00,1797,100.00,66,100.00
A81023,THE ENDEAVOUR PRACTICE,E38000162,7713,105,100.00,100.00,43,100.00,255,88.11,65,100.00,945,100.00,81,100.00
A81026,THE LINTHORPE SURGERY,E38000162,13621,255,100.00,100.00,97,100.00,594,94.20,110,100.00,1740,100.00,122,94.83
A81029,PROSPECT SURGERY,E38000162,5761,78,100.00,100.00,21,100.00,233,100.00,39,100.00,756,100.00,69,99.67
A81030,BOROUGH ROAD & NUNTHORPE MEDICAL GROUP,E38000162,11846,212,100.00,100.00,57,100.00,414,100.00,83,100.00,1572,100.00,91,100.00
A81032,THE GARTH,E38000162,10475,213,100.00,100.00,50,100.00,452,100.00,90,100.00,1564,90.54,93,89.50
A81033,OAKFIELD MEDICAL PRACTICE,E38000162,3468,53,100.00,100.00,7,100.00,174,91.20,20,100.00,564,98.92,30,95.50
A81035,NEWLANDS MEDICAL CENTRE,E38000162,10700,182,100.00,98.73,93,100.00,431,100.00,86,100.00,1492,100.00,114,100.00
A81037,THE ERIMUS PRACTICE,E38000162,7185,71,100.00,100.00,35,100.00,242,82.49,53,100.00,949,89.42,46,91.50
A81038,HIRSEL MEDICAL CENTRE,E38000162,3338,38,100.00,100.00,8,100.00,135,98.97,19,78.45,474,100.00,15,100.00
A81042,SOUTH GRANGE MEDICAL CENTRE,E38000162,6000,102,100.00,100.00,28,100.00,251,100.00,49,100.00,927,100.00,71,100.00
A81043,THE MANOR HOUSE SURGERY,E38000162,7967,171,100.00,100.00,42,100.00,477,93.60,129,100.00,1299,100.00,91,100.00
A81045,THE COATHAM ROAD SURGERY,E38000162,7567,149,100.00,100.00,25,100.00,358,100.00,76,100.00,1155,100.00,67,100.00
A81047,MARSKE MEDICAL CENTRE,E38000162,5709,145,100.00,100.00,68,100.00,319,81.37,60,89.03,1161,68.73,63,90.00
A81048,ZETLAND MEDICAL PRACTICE,E38000162,5053,123,100.00,100.00,27,100.00,257,100.00,85,100.00,927,100.00,46,100.00
A81049,KINGS MEDICAL CENTRE,E38000162,5468,90,100.00,100.00,24,100.00,272,99.57,38,100.00,782,100.00,59,100.00
A81051,CAMBRIDGE MEDICAL GROUP,E38000162,7449,147,100.00,88.00,26,100.00,316,100.00,43,100.00,1132,100.00,52,100.00
A81052,THE GREEN HOUSE SURGERY,E38000162,7346,147,100.00,100.00,64,100.00,367,99.37,69,100.00,1280,100.00,54,100.00
A81053,WOODSIDE SURGERY,E38000162,6602,124,100.00,100.00,26,100.00,326,100.00,53,100.00,1243,100.00,80,95.33
A81054,THE SALTSCAR SURGERY,E38000162,7963,152,100.00,100.00,33,100.00,312,99.69,52,100.00,1366,100.00,83,100.00
A81058,COULBY MEDICAL PRACTICE,E38000162,7513,144,100.00,100.00,40,100.00,299,99.91,71,100.00,1053,94.50,69,96.33
A81064,THE DISCOVERY PRACTICE,E38000162,6263,79,100.00,100.00,9,100.00,198,84.69,33,100.00,642,89.00,41,87.17
A81065,THE ESTON SURGERY,E38000162,3368,41,100.00,100.00,10,100.00,146,86.60,25,100.00,517,96.73,33,89.33
A81611,PARKWAY MEDICAL CENTRE,E38000162,5060,68,100.00,100.00,38,100.00,185,100.00,33,100.00,752,100.00,28,99.83
A81618,HUNTCLIFF SURGERY,E38000162,7586,166,100.00,100.00,78,100.00,322,100.00,60,100.00,1266,100.00,59,100.00
A81621,THORNTREE SURGERY,E38000162,2286,21,100.00,99.07,9,100.00,65,100.00,20,100.00,213,100.00,16,100.00
A81630,FULCRUM MEDICAL PRACTICE,E38000162,735,0,0.00,100.00,1,0.00,4,57.17,0,0.00,11,100.00,1,73.33
A81633,HAVEN MEDICAL PRACTICE,E38000162,660,0,0.00,100.00,10,0.00,2,100.00,0,0.00,18,100.00,0,0.00
Y00286,THE RAVENSCAR SURGERY,E38000162,3384,39,100.00,100.00,20,0.00,127,99.89,25,100.00,455,100.00,18,100.00
Y02483,RESOLUTION HEALTH CENTRE,E38000162,4357,19,95.21,100.00,25,0.00,73,93.11,13,64.24,297,100.00,14,100.00
Y02499,ESTON GRANGE NHS HEALTH CARE CENTRE,E38000162,1519,2,58.62,100.00,15,100.00,17,100.00,3,100.00,115,97.46,3,100.00
Y02884,HEMLINGTON MEDICAL CENTRE,E38000162,1814,22,100.00,100.00,8,100.00,57,91.26,16,81.38,192,86.58,13,91.83
A88001,VICTORIA MEDICAL CENTRE,E38000163,2911,75,100.00,87.73,40,100.00,157,94.11,37,100.00,617,100.00,27,96.00
A88002,FARNHAM MEDICAL CTR.,E38000163,12476,187,100.00,100.00,71,100.00,612,100.00,129,100.00,2110,100.00,120,100.00
A88003,MARSDEN RD. HEALTH CENTRE,E38000163,11747,241,100.00,100.00,72,100.00,577,100.00,132,100.00,2283,100.00,148,100.00
A88004,MAYFIELD MEDICAL GROUP,E38000163,9183,175,100.00,100.00,107,100.00,429,100.00,125,100.00,1359,100.00,93,100.00
A88005,WENLOCK ROAD SURGERY,E38000163,4621,46,100.00,98.20,3,100.00,241,78.46,27,100.00,688,88.08,41,89.17
A88006,TALBOT MEDICAL CENTRE,E38000163,8427,158,100.00,100.00,28,100.00,426,97.63,99,100.00,1201,100.00,90,99.17
A88007,WAWN STREET SURGERY,E38000163,9028,166,100.00,90.60,45,100.00,393,89.09,126,100.00,1330,99.23,88,91.50
A88008,TRINITY MEDICAL CENTRE,E38000163,6151,124,100.00,100.00,35,100.00,302,100.00,109,100.00,920,100.00,61,100.00
A88009,DR THORNILEY-WALKER & PARTNERS,E38000163,6450,127,100.00,100.00,26,100.00,224,100.00,68,100.00,945,100.00,53,100.00
A88010,ALBERT ROAD SURGERY,E38000163,3036,53,78.48,100.00,6,70.00,182,93.74,41,100.00,664,100.00,52,94.33
A88011,WESTOE SURGERY,E38000163,2834,63,100.00,100.00,13,100.00,143,100.00,31,100.00,482,100.00,16,100.00
A88012,ELLISON VIEW SURGERY,E38000163,5802,110,100.00,100.00,33,100.00,317,100.00,44,100.00,830,100.00,75,100.00
A88013,CENTRAL SURGERY,E38000163,13704,247,100.00,100.00,57,100.00,552,100.00,154,100.00,2201,100.00,90,100.00
A88014,STANHOPE PARADE HEALTH CENTRE,E38000163,2719,31,100.00,100.00,9,100.00,124,100.00,13,100.00,377,100.00,13,100.00
A88015,ST GEORGE & RIVERSIDE MEDICAL PRACTICE,E38000163,3679,87,100.00,97.33,22,100.00,188,80.17,116,100.00,639,80.08,49,96.17
A88016,COLLIERY COURT MEDICAL GROUP,E38000163,7781,164,100.00,100.00,51,100.00,350,94.77,90,100.00,1380,100.00,82,99.50
A88020,FLAGG COURT (DR S CHANDER),E38000163,1777,34,100.00,100.00,8,100.00,105,100.00,27,100.00,275,100.00,15,100.00
A88022,THE GLEN MEDICAL GROUP,E38000163,7716,133,100.00,100.00,43,100.00,297,100.00,90,100.00,1044,100.00,67,100.00
A88023,WHITBURN SURGERY,E38000163,5142,134,100.00,100.00,12,100.00,240,97.31,43,100.00,791,80.35,50,96.17
A88025,THE G.P.SUITE,E38000163,5080,99,100.00,100.00,42,100.00,275,100.00,56,100.00,729,100.00,40,100.00
A88601,IMEARY STREET PRACTICE,E38000163,2606,50,100.00,100.00,20,100.00,109,100.00,33,100.00,575,100.00,33,100.00
A88603,THE PARK SURGERY,E38000163,3055,57,100.00,100.00,23,100.00,132,100.00,51,100.00,383,100.00,35,100.00
A88608,RAVENSWORTH SURGERY,E38000163,5831,123,100.00,97.93,39,100.00,302,98.51,86,100.00,939,100.00,53,100.00
A88611,CHICHESTER PRACTICE,E38000163,2647,50,100.00,99.00,15,100.00,116,100.00,27,100.00,472,100.00,23,100.00
A88613,EAST WING PRACTICE,E38000163,3966,69,100.00,100.00,25,100.00,202,95.31,44,100.00,735,100.00,70,95.00
A88614,FLAGG COURT (DR N WIN),E38000163,1903,13,99.07,95.93,10,100.00,60,100.00,12,100.00,206,100.00,15,99.33
Y02999,JARROW GP PRACTICE,E38000163,:,:,100.00,99.27,:,0.00,:,93.66,2,100.00,:,100.00,:,0.00
A89001,DEERNESS PARK MEDICAL GROUP,E38000176,14010,323,100.00,100.00,62,100.00,804,87.54,168,96.79,2412,82.23,214,89.33
A89002,DR S M BHATE & DR H EL-SHAKANKERY,E38000176,3223,57,100.00,94.67,21,0.00,174,87.69,31,100.00,568,100.00,46,95.83
A89003,DR AKK HEGDE,E38000176,5764,65,100.00,100.00,35,100.00,212,95.83,22,100.00,713,99.35,40,100.00
A89004,HETTON GROUP PRACTICE,E38000176,11640,251,100.00,100.00,81,100.00,703,95.11,129,100.00,2012,100.00,149,100.00
A89005,DR BRIGHAM & PARTNERS,E38000176,5834,128,100.00,100.00,45,0.00,315,91.74,88,98.07,1095,100.00,83,96.83
A89006,WEARSIDE MEDICAL PRACTICE - PALLION,E38000176,7320,109,100.00,100.00,33,80.00,336,100.00,72,100.00,945,100.00,95,97.50
A89007,PALLION FAMILY PRACTICE,E38000176,10171,216,100.00,99.07,119,100.00,486,87.49,97,100.00,2313,100.00,104,100.00
A89008,RED HOUSE MEDICAL CENTRE,E38000176,5001,74,100.00,100.00,35,100.00,235,98.46,40,100.00,896,100.00,56,96.33
A89009,HERRINGTON MEDICAL CENTRE,E38000176,7137,131,100.00,100.00,31,100.00,373,100.00,98,100.00,1148,100.00,80,100.00
A89010,DR STEPHENSON & PARTNERS,E38000176,12094,222,100.00,100.00,46,100.00,583,100.00,122,100.00,1659,100.00,95,100.00
A89011,JOSHI NA,E38000176,3957,52,100.00,100.00,12,100.00,195,100.00,70,100.00,684,100.00,55,100.00
A89012,DR DIXIT'S PRACTICE,E38000176,4910,69,100.00,100.00,15,100.00,169,100.00,31,100.00,746,100.00,42,100.00
A89013,THE NEW CITY MEDICAL GROUP,E38000176,5341,148,100.00,100.00,24,100.00,350,88.66,84,100.00,1213,99.19,70,97.33
A89014,ROKER FAMILY PRACTICE,E38000176,2182,33,100.00,95.40,7,100.00,99,93.83,19,98.72,383,100.00,21,76.50
A89015,FULWELL MEDICAL CENTRE ,E38000176,9760,256,100.00,100.00,72,100.00,473,100.00,107,100.00,1565,100.00,90,100.00
A89016,ST BEDE MEDICAL CENTRE,E38000176,7769,160,100.00,95.47,46,100.00,351,92.54,89,94.93,1255,100.00,105,97.33
A89017,MILLFIELD MEDICAL GROUP,E38000176,12750,236,100.00,99.53,56,100.00,595,94.77,102,99.66,2007,100.00,153,86.50
A89018,ASHBURN MEDICAL CENTRE,E38000176,4541,98,100.00,100.00,58,100.00,280,100.00,83,100.00,975,100.00,68,100.00
A89019,DRS CLOAK  CHOI AND MILLIGAN,E38000176,10002,196,100.00,100.00,66,100.00,533,83.94,115,93.41,1716,90.35,101,89.67
A89020,THE OLD FORGE SURGERY,E38000176,7987,127,100.00,94.20,34,100.00,409,100.00,77,100.00,1241,100.00,99,100.00
A89021,KEPIER MEDICAL PRACTICE,E38000176,8724,166,100.00,100.00,24,100.00,486,90.29,129,100.00,1747,96.77,108,100.00
A89022,CONCORD MEDICAL PRACTICE,E38000176,5234,95,100.00,100.00,24,100.00,228,100.00,40,93.38,925,100.00,40,100.00
A89023,HOUGHTON MEDICAL GROUP ,E38000176,7832,171,100.00,100.00,40,100.00,371,98.34,55,100.00,1360,100.00,69,99.33
A89024,THE BROADWAY MEDICAL PRACTICE,E38000176,5578,125,100.00,94.53,91,100.00,333,100.00,63,100.00,1135,100.00,72,100.00
A89025,ENCOMPASS HEALTH CARE,E38000176,5985,79,100.00,97.67,15,100.00,233,98.09,31,100.00,694,100.00,37,100.00
A89026,VICTORIA MEDICAL PRACTICE,E38000176,3043,65,100.00,100.00,12,100.00,129,100.00,25,100.00,563,100.00,20,100.00
A89027,SPRINGWELL MEDICAL GROUP,E38000176,6418,100,100.00,100.00,25,100.00,276,98.74,60,100.00,867,100.00,56,96.50
A89028,GRANGEWOOD SURGERY,E38000176,7018,152,100.00,99.93,29,100.00,333,100.00,79,100.00,1203,100.00,58,100.00
A89029,SPRINGWELL HOUSE,E38000176,1909,34,100.00,100.00,21,100.00,101,100.00,11,100.00,410,100.00,20,100.00
A89030,WESTBOURNE MEDICAL GROUP,E38000176,6550,116,100.00,100.00,40,100.00,352,100.00,66,100.00,1050,100.00,150,100.00
A89031,HYLTON MEDICAL GROUP,E38000176,5890,85,100.00,100.00,51,100.00,221,94.26,40,100.00,1011,96.38,44,93.33
A89032,COLLIERY MEDICAL GROUP,E38000176,5196,81,100.00,100.00,30,0.00,276,86.49,46,100.00,881,100.00,39,86.83
A89034,PARK LANE PRACTICE,E38000176,4043,55,100.00,48.60,7,0.00,110,100.00,28,100.00,394,92.58,14,100.00
A89035,SOUTHLANDS MEDICAL GROUP,E38000176,5292,138,100.00,100.00,28,100.00,296,100.00,59,100.00,937,100.00,62,97.50
A89036,CASTLETOWN MEDICAL CENTRE,E38000176,2087,33,100.00,100.00,18,100.00,90,100.00,14,100.00,381,100.00,21,100.00
A89038,BARMSTON MEDICAL CENTRE,E38000176,4710,46,100.00,100.00,39,100.00,137,94.46,25,100.00,582,100.00,26,100.00
A89040,MONKWEARMOUTH HEALTH CENTRE,E38000176,2763,88,100.00,100.00,14,100.00,183,100.00,51,100.00,693,100.00,37,100.00
A89041,HAPPY HOUSE SURGERY,E38000176,5231,59,100.00,100.00,36,0.00,194,100.00,43,97.55,721,100.00,43,100.00
A89042,CHURCH VIEW MEDICAL CENTRE,E38000176,6013,108,100.00,99.33,40,100.00,327,100.00,75,100.00,1010,92.27,51,100.00
A89603,DR. R. OBONNA,E38000176,1995,23,100.00,100.00,5,100.00,80,100.00,21,100.00,281,100.00,24,100.00
A89604,DR WEATHERHEAD & ASSOCIATES,E38000176,3875,55,100.00,100.00,35,100.00,186,93.60,68,100.00,559,100.00,68,100.00
A89610,CONISHEAD MEDICAL GROUP,E38000176,3054,56,100.00,99.87,20,100.00,153,96.94,39,100.00,549,100.00,34,100.00
A89611,EDEN TERRACE SURGERY,E38000176,2723,12,100.00,73.20,23,100.00,59,95.26,11,100.00,266,100.00,11,100.00
A89612,NATHAN JR,E38000176,2405,21,100.00,100.00,11,100.00,65,100.00,7,100.00,352,100.00,22,100.00
A89614,SOUTH HYLTON SURGERY,E38000176,3958,65,100.00,100.00,23,100.00,193,98.89,44,97.38,701,100.00,48,98.83
A89616,RICKLETON MEDICAL CENTRE,E38000176,2051,24,100.00,100.00,10,0.00,86,93.51,10,100.00,298,100.00,15,100.00
A89617,HARRATON SURGERY,E38000176,2168,29,100.00,100.00,5,100.00,96,100.00,14,100.00,348,100.00,24,100.00
A89620,DR THOMAS,E38000176,2666,56,100.00,100.00,14,100.00,114,97.31,28,100.00,447,92.65,39,100.00
